RNA Symbol,RNA Category,Species,Tissue/Cell Line,Localization,Score
LINC02111,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC01224,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC00847,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
GTSE1-DT,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LPP-AS2,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC01346,lncRNA,Homo sapiens,Amniotic.fluid|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC01116,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.82545835599294
PRPF40A,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
PRPF40A,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC00882,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
ARMCX3-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
C21orf62-AS1,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Urine,Extracellular exosome,0.396358685090047
LINC01699,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.428658357070095
LINC02091,lncRNA,Homo sapiens,Amniotic.fluid|Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
SATB1-AS1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
FOXG1-AS1,lncRNA,Homo sapiens,Plasma|Seminal.fluid|Serum|Urine,Extracellular exosome,0.396358685090047
AGBL5-IT1,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
EHD4-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
PLA2G4E-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC-PINT,lncRNA,Homo sapiens,Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC-PINT,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC01208,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC-PINT,lncRNA,Homo sapiens,Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC00317,lncRNA,Homo sapiens,Amniotic.fluid|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
COL18A1-AS1,lncRNA,Homo sapiens,Amniotic.fluid|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
COL18A1-AS1,lncRNA,Homo sapiens,Amniotic.fluid|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC02794,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
MALAT1,lncRNA,Homo sapiens,Amniotic.fluid|Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.968546833636022
MALINC1,lncRNA,Homo sapiens,Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
MALAT1,lncRNA,Homo sapiens,Plasma|Serum,Extracellular exosome,0.968546833636022
NF1,lncRNA,Homo sapiens,Amniotic.fluid|Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.795006069178413
MARF1,lncRNA,Homo sapiens,Plasma|Seminal.fluid|Serum|Urine,Extracellular exosome,0.396358685090047
PSMA3-AS1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
PSMA3-AS1,lncRNA,Homo sapiens,Amniotic.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
MID1IP1-AS1,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC02014,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC00900,lncRNA,Homo sapiens,Amniotic.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC00339,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC02248,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Urine,Extracellular exosome,0.396358685090047
LINC01733,lncRNA,Homo sapiens,Amniotic.fluid|Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LCT-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC02039,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
PCBP1-AS1,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC00682,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC01998,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC00051,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
ELN-AS1,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC02055,lncRNA,Homo sapiens,Plasma,Extracellular exosome,0.815590988686444
FAM239C,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
FAM239C,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
RAPGEF2,lncRNA,Homo sapiens,Plasma|Serum|Sputum,Extracellular exosome,0.396358685090047
ZFY-AS1,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
LINC02045,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
ZNF224,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
LINC02820,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
PAX8-AS1,lncRNA,Homo sapiens,Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
GPC5-IT1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
SNHG20,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.428658357070095
SNHG20,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.428658357070095
LINC00391,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
SAP30L-AS1,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
PLCH1-AS2,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC01821,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC00910,lncRNA,Homo sapiens,Amniotic.fluid|Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
MFF-DT,lncRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
LINC00489,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
MYO18B-AS1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Urine,Extracellular exosome,0.396358685090047
SNHG5,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.82545835599294
LINC00208,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
TRIM52-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC02346,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
PXN-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC02213,lncRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
SLC2A1-DT,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
ZEB1-AS1,lncRNA,Homo sapiens,Amniotic.fluid|Cerebrospinal.fluid|Plasma|Serum,Extracellular exosome,0.396358685090047
NAV2-AS5,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
BIRC2,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
SNHG11,lncRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
MRPL23-AS1,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
SNHG11,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
LINC01134,lncRNA,Homo sapiens,Amniotic.fluid|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC00472,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC00710,lncRNA,Homo sapiens,Amniotic.fluid|Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC01411,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC00342,lncRNA,Homo sapiens,Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC01191,lncRNA,Homo sapiens,Plasma|Seminal.fluid|Urine,Extracellular exosome,0.396358685090047
DICER1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.795006069178413
LINC00635,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
EPHA5-AS1,lncRNA,Homo sapiens,Ovarian.Follicle.Fluid|Plasma|Serum,Extracellular exosome,0.396358685090047
CAVIN2-AS1,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
RACK1,lncRNA,Homo sapiens,Plasma|Serum,Extracellular exosome,0.396358685090047
GLUL,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Urine,Extracellular exosome,0.396358685090047
RACK1,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC00639,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
AGBL4-IT1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
MAP3K11,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
COL5A1-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC01492,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC00380,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC00305,lncRNA,Homo sapiens,Plasma|Serum,Extracellular exosome,0.396358685090047
LINC01192,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC00944,lncRNA,Homo sapiens,Plasma|Sputum|Urine,Extracellular exosome,0.396358685090047
TTN-AS1,lncRNA,Homo sapiens,Urine,Extracellular exosome,0.815590988686444
LINC01493,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
CSNK1G2-AS1,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
CCDC18-AS1,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC00254,lncRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
LINC00342,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC01204,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
PPP1CA,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
TENM3-AS1,lncRNA,Homo sapiens,Serum,Extracellular exosome,0.396358685090047
LINC00437,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
GABRG3-AS1,lncRNA,Homo sapiens,Plasma|Sputum|Urine,Extracellular exosome,0.396358685090047
TMEM108-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
DENND6A-AS1,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC02000,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LBX1-AS1,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.815590988686444
PDCD4,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
PDCD4,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
RASSF8-AS1,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
TTTY8B,lncRNA,Homo sapiens,HEK293T cell line,Extracellular exosome,0.396358685090047
ST7-OT4,lncRNA,Homo sapiens,Amniotic.fluid|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
IQCH-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
FAM197Y7,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
L3MBTL2-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC02286,lncRNA,Homo sapiens,Plasma,Extracellular exosome,0.396358685090047
SNX2,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
USF1,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
LINC02103,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
USF2,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC02195,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC00330,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC02446,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC00870,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC00870,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC02629,lncRNA,Homo sapiens,Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
PEF1-AS1,lncRNA,Homo sapiens,Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
ASH1L-IT1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
UBAC2-AS1,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
KCTD21-AS1,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC01089,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC02613,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Sputum,Extracellular exosome,0.396358685090047
CTBP1-DT,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
IDH1-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
BVES-AS1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Seminal.fluid|Serum|Urine,Extracellular exosome,0.396358685090047
MIR210HG,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
TH2LCRR,lncRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
KCNAB1-AS2,lncRNA,Homo sapiens,Sputum,Extracellular exosome,0.396358685090047
LINC00491,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC00454,lncRNA,Homo sapiens,Urine,Extracellular exosome,0.396358685090047
LINC00454,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
LINC02137,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC02194,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC01343,lncRNA,Homo sapiens,Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Seminal.fluid|Serum|Urine,Extracellular exosome,0.396358685090047
DIO3OS,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
LINC00901,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
MIR124-1HG,lncRNA,Homo sapiens,Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
ZNF451-AS1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Seminal.fluid|Serum|Urine,Extracellular exosome,0.396358685090047
DHCR24-DT,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC01257,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
MIR4500HG,lncRNA,Homo sapiens,Plasma|Urine,Extracellular exosome,0.396358685090047
LINC01532,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC01435,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
MIR205HG,lncRNA,Homo sapiens,Amniotic.fluid|Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.815590988686444
MIR205HG,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.815590988686444
LINC00838,lncRNA,Homo sapiens,Amniotic.fluid|Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
AQP4-AS1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Sputum|Urine,Extracellular exosome,0.396358685090047
AQP4-AS1,lncRNA,Homo sapiens,Amniotic.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
SPATA8,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
ARHGEF2-AS1,lncRNA,Homo sapiens,HEK293T cell line,Extracellular exosome,0.396358685090047
RAD51-AS1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
OSBPL8,lncRNA,Homo sapiens,Plasma|Sputum,Extracellular exosome,0.396358685090047
OSBPL8,lncRNA,Homo sapiens,Plasma|Serum|Sputum,Extracellular exosome,0.396358685090047
ATP1A1-AS1,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
PGM5-AS1,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
PVT1,lncRNA,Homo sapiens,Amniotic.fluid|Ovarian.Follicle.Fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.428658357070095
DPP4-DT,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
GRPEL2-AS1,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
PTEN,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.795006069178413
LINC00670,lncRNA,Homo sapiens,Plasma|Serum|Sputum,Extracellular exosome,0.396358685090047
PRSS23,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC01047,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Ovarian.Follicle.Fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
SNHG4,lncRNA,Homo sapiens,Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
SNHG4,lncRNA,Homo sapiens,Bronchoalveolar.lavage.fluid.sample|Cerebrospinal.fluid|Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
LINC01718,lncRNA,Homo sapiens,HEK293T cell line|plasma,Extracellular exosome,0.396358685090047
LINC00515,lncRNA,Homo sapiens,Amniotic.fluid|Plasma|Sputum|Urine,Extracellular exosome,0.396358685090047
LINC01088,lncRNA,Homo sapiens,Plasma|Sputum|Urine,Extracellular exosome,0.396358685090047
ODC1-DT,lncRNA,Homo sapiens,Plasma|Serum|Urine,Extracellular exosome,0.396358685090047
CD27-AS1,lncRNA,Homo sapiens,Cerebrospinal.fluid|Plasma|Serum|Sputum|Urine,Extracellular exosome,0.396358685090047
